opportunity_id,machine,timestamp,original_direction,counter_direction,setup,reasonKey,grade,signal_price,atr,original_hit_1R,original_hit_1R_at_min,counter_mfe_R_5m,counter_mae_R_5m,counter_mfe_R_10m,counter_mae_R_10m,counter_mfe_R_15m,counter_mae_R_15m,counter_mfe_R_30m,counter_mae_R_30m,counter_mfe_R_60m,counter_mae_R_60m,counter_time_to_+0.2R_min,counter_time_to_+0.3R_min,counter_time_to_+0.5R_min,counter_time_to_-0.2R_min,counter_time_to_-0.3R_min,counter_time_to_-0.5R_min,sequence_0.2R_vs_0.2R,sequence_0.3R_vs_0.3R,sequence_0.5R_vs_0.5R,counter_max_MFE_R,counter_max_MAE_R,execution_note
MAC_20260611183512_SELL_TREND_PULLBACK,MAC,2026.06.11 18:35:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4080.28,8.49,Y,60,0.348,0.0,0.4,0.0,0.488,0.0,0.488,0.0,1.152,0.048,5,5,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.152,0.048,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611193012_SELL_TREND_PULLBACK,MAC,2026.06.11 19:30:12,SELL,BUY,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4079.2,8.13,Y,60,0.236,0.0,0.236,0.0,0.236,0.0,0.236,0.024,1.788,0.152,5,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.788,0.152,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611193513_SELL_TREND_PULLBACK,MAC,2026.06.11 19:35:13,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4083.86,7.9,Y,60,0.0,0.04,0.0,0.152,0.0,0.188,0.0,0.392,3.38,0.392,60,60,60,30,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,3.38,0.392,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611194513_SELL_TREND_PULLBACK,MAC,2026.06.11 19:45:13,SELL,BUY,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4082.78,7.46,Y,60,0.0,0.14,0.0,0.216,0.0,0.36,0.0,0.36,4.496,0.36,60,60,60,10,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,4.496,0.36,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611200512_SELL_TREND_PULLBACK,MAC,2026.06.11 20:05:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A+,4076.49,7.18,Y,30,0.004,0.0,0.068,0.0,0.08,0.0,3.964,0.0,5.016,0.0,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,5.016,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611203012_SELL_TREND_PULLBACK,MAC,2026.06.11 20:30:12,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4115.22,7.28,Y,5,1.78,0.0,1.944,0.0,2.824,0.0,2.824,0.0,2.824,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.824,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260611204500_BUY_SQUEEZE_RELEASE,MAC,2026.06.11 20:45:00,BUY,SELL,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,B,4166.6,11.35,Y,30,0.424,0.0,0.46,0.0,0.516,0.0,1.092,0.0,1.092,0.16,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.092,0.16,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612032513_BUY_TREND_PULLBACK,MAC,2026.06.12 03:25:13,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,B,4222.82,7.22,Y,30,0.152,0.0,0.604,0.0,0.844,0.0,1.196,0.0,2.316,0.0,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,2.316,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612035012_BUY_TREND_PULLBACK,MAC,2026.06.12 03:50:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4204.6,8.39,Y,60,0.16,0.0,0.16,0.0,0.92,0.0,0.92,0.0,1.216,0.0,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.216,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612040012_BUY_TREND_PULLBACK,MAC,2026.06.12 04:00:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4204.36,8.31,Y,30,0.916,0.0,0.916,0.0,0.916,0.0,1.172,0.0,1.216,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.216,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612074013_BUY_TREND_PULLBACK,MAC,2026.06.12 07:40:13,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4195.02,4.83,Y,60,0.388,0.0,0.388,0.0,0.388,0.0,0.808,0.0,1.548,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.548,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612081512_BUY_TREND_PULLBACK,MAC,2026.06.12 08:15:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4188.41,4.62,Y,30,0.16,0.0,0.16,0.0,0.328,0.0,1.048,0.0,1.152,0.0,15,15,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.152,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612123513_BUY_TREND_PULLBACK,MAC,2026.06.12 12:35:13,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4225.86,6.32,Y,60,0.136,0.0,0.136,0.0,0.136,0.0,0.36,0.0,1.136,0.0,30,30,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.136,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612124012_BUY_TREND_PULLBACK,MAC,2026.06.12 12:40:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,SKIP,4223.74,6.16,Y,60,0.0,0.108,0.0,0.108,0.0,0.108,0.232,0.108,1.028,0.108,30,60,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.028,0.108,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612124512_BUY_TREND_PULLBACK,MAC,2026.06.12 12:45:12,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,B,4225.0,6.0,Y,60,0.068,0.0,0.076,0.0,0.32,0.0,0.32,0.0,1.136,0.0,15,15,60,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.136,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612130013_BUY_TREND_PULLBACK,MAC,2026.06.12 13:00:13,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,B,4219.23,5.26,Y,60,0.0,0.432,0.0,0.432,0.16,0.432,0.86,0.432,1.008,0.432,30,30,30,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.008,0.432,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612134012_BUY_TREND_PULLBACK,MAC,2026.06.12 13:40:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4216.47,6.05,Y,60,0.096,0.0,0.096,0.0,0.224,0.0,0.696,0.0,1.072,0.0,15,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.072,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612144512_BUY_TREND_PULLBACK,MAC,2026.06.12 14:45:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4210.73,4.75,Y,60,0.008,0.0,0.008,0.288,0.328,0.288,0.328,0.356,1.524,0.356,15,15,60,10,30,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.524,0.356,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612145512_BUY_TREND_PULLBACK,MAC,2026.06.12 14:55:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4214.13,5.1,Y,60,0.572,0.0,0.572,0.0,0.572,0.0,0.876,0.064,1.696,0.064,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.696,0.064,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612151012_BUY_TREND_PULLBACK,MAC,2026.06.12 15:10:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4208.77,5.36,Y,30,0.0,0.46,0.084,0.46,0.436,0.46,1.204,0.46,1.444,0.46,15,15,30,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.444,0.46,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260612164012_BUY_TREND_PULLBACK,MAC,2026.06.12 16:40:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4205.99,7.21,Y,60,0.872,0.0,0.94,0.0,0.94,0.0,0.94,0.0,1.036,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.036,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615032012_BUY_BREAKOUT,MAC,2026.06.15 03:20:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4304.03,3.55,Y,60,0.0,0.32,0.296,0.32,0.296,0.32,0.908,0.32,1.624,0.32,10,30,30,5,5,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.624,0.32,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615032512_BUY_BREAKOUT,MAC,2026.06.15 03:25:12,BUY,SELL,BREAKOUT,BAD-RR TIMING BLOCK,A,4306.96,3.89,Y,30,0.572,0.0,0.572,0.0,0.76,0.0,1.464,0.0,1.788,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.788,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615073650_BUY_TREND_PULLBACK,MAC,2026.06.15 07:36:50,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4329.25,3.56,Y,60,0.18,0.0,0.18,0.0,0.296,0.0,0.296,0.0,1.036,0.28,15,60,60,60,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.036,0.28,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615074513_BUY_TREND_PULLBACK,MAC,2026.06.15 07:45:13,BUY,SELL,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,B,4328.26,3.4,Y,60,0.192,0.0,0.192,0.012,0.192,0.012,0.192,0.12,1.968,0.412,60,60,60,60,60,,SIMULTANEOUS_SAME_CHECKPOINT,SIMULTANEOUS_SAME_CHECKPOINT,TARGET_FIRST,1.968,0.412,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615075013_BUY_TREND_PULLBACK,MAC,2026.06.15 07:50:13,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,B,4328.45,3.32,Y,60,0.22,0.0,0.22,0.0,0.22,0.024,0.22,0.304,2.156,0.396,5,60,60,30,30,,TARGET_FIRST,STOP_FIRST,TARGET_FIRST,2.156,0.396,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615075513_BUY_TREND_PULLBACK,MAC,2026.06.15 07:55:13,BUY,SELL,TREND_PULLBACK,FAILED-IMPULSE BLOCK,B,4326.77,3.18,Y,60,0.0,0.2,0.0,0.236,0.0,0.316,0.0,0.624,2.036,0.624,60,60,60,5,15,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.036,0.624,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615080512_BUY_TREND_PULLBACK,MAC,2026.06.15 08:05:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4327.85,3.11,Y,60,0.0,0.104,0.0,0.184,0.0,0.184,0.0,0.5,2.892,0.5,60,60,60,30,30,30,STOP_FIRST,STOP_FIRST,STOP_FIRST,2.892,0.5,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615082512_BUY_TREND_PULLBACK,MAC,2026.06.15 08:25:12,BUY,SELL,TREND_PULLBACK,BAD-RR TIMING BLOCK,A,4331.07,3.43,Y,15,0.0,0.08,0.36,0.08,1.284,0.08,2.388,0.08,3.068,0.08,10,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,3.068,0.08,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615185012_BUY_TREND_PULLBACK,MAC,2026.06.15 18:50:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4357.05,5.32,Y,60,0.032,0.0,0.064,0.0,0.064,0.052,0.928,0.052,1.512,0.052,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.512,0.052,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260615191512_BUY_TREND_PULLBACK,MAC,2026.06.15 19:15:12,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4351.53,4.65,Y,30,0.584,0.0,0.844,0.0,0.844,0.0,1.256,0.0,1.772,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.772,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260616062012_SELL_TREND_PULLBACK,MAC,2026.06.16 06:20:12,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4317.94,3.85,Y,30,0.236,0.0,0.376,0.0,0.712,0.0,1.464,0.0,1.464,0.0,5,10,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.464,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260616063012_SELL_TREND_PULLBACK,MAC,2026.06.16 06:30:12,SELL,BUY,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4321.45,3.86,Y,15,0.348,0.0,0.652,0.0,1.096,0.0,1.096,0.0,1.096,0.0,5,5,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.096,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260616083000_BUY_TREND_PULLBACK,MAC,2026.06.16 08:30:00,BUY,SELL,TREND_PULLBACK,BAD-LOCATION BLOCK,A,4326.64,2.75,Y,10,0.588,0.0,1.26,0.0,1.288,0.0,1.548,0.0,1.716,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.716,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617012500_SELL_BREAKOUT,MAC,2026.06.17 01:25:00,SELL,BUY,BREAKOUT,SMART-GUARD,A,4329.03,3.08,Y,60,0.28,0.0,0.44,0.0,0.476,0.0,0.692,0.0,1.008,0.0,5,10,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.008,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617041012_BUY_BREAKOUT,MAC,2026.06.17 04:10:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4347.05,4.39,Y,60,0.0,0.016,0.612,0.016,0.612,0.016,0.68,0.016,1.412,0.016,10,10,10,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.412,0.016,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617041512_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 04:15:12,BUY,SELL,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4347.32,4.12,Y,60,0.676,0.0,0.676,0.0,0.708,0.0,0.76,0.0,1.532,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.532,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617043012_BUY_TREND_PULLBACK,MAC,2026.06.17 04:30:12,BUY,SELL,TREND_PULLBACK,A+ EVIDENCE DEMOTION,A,4343.61,4.23,Y,30,0.336,0.0,0.38,0.0,0.388,0.0,1.14,0.0,1.176,0.0,5,5,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.176,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617073000_SELL_ASIA_BREAKOUT,MAC,2026.06.17 07:30:00,SELL,BUY,ASIA_BREAKOUT,SMART-GUARD,SKIP,4324.28,2.92,Y,60,0.0,0.544,0.0,0.544,0.0,0.544,0.308,0.544,1.056,0.544,30,30,60,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.056,0.544,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617073512_SELL_BREAKOUT,MAC,2026.06.17 07:35:12,SELL,BUY,BREAKOUT,SMART-GUARD,A,4320.1,3.32,Y,60,0.416,0.0,0.416,0.0,0.632,0.0,0.772,0.0,1.432,0.0,5,5,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.432,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617145512_SELL_TREND_PULLBACK,MAC,2026.06.17 14:55:12,SELL,BUY,TREND_PULLBACK,LATE-CHASE ENTRY BLOCK,A,4324.85,2.83,Y,60,0.0,0.26,0.0,0.26,0.028,0.26,0.028,0.26,1.196,0.26,60,60,60,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,1.196,0.26,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617154559_SELL_TREND_PULLBACK,MAC,2026.06.17 15:45:59,SELL,BUY,TREND_PULLBACK,SMART-GUARD,SKIP,4332.18,3.79,Y,60,0.116,0.0,0.116,0.0,0.116,0.172,0.116,0.44,1.02,0.44,60,60,60,30,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.02,0.44,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617173012_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 17:30:12,BUY,SELL,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4363.19,6.12,Y,15,0.716,0.0,0.724,0.0,1.212,0.0,1.212,0.0,1.212,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.212,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617203317_BUY_TREND_PULLBACK,MAC,2026.06.17 20:33:17,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4364.39,3.36,Y,30,0.0,1.332,0.0,1.44,0.0,1.44,5.728,1.864,10.048,1.864,30,30,30,5,5,5,STOP_FIRST,STOP_FIRST,STOP_FIRST,10.048,1.864,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617203512_BUY_BREAKOUT,MAC,2026.06.17 20:35:12,BUY,SELL,BREAKOUT,SMART-GUARD,A,4375.42,4.68,Y,30,0.024,0.0,0.024,0.092,0.024,0.24,7.344,0.396,8.148,0.396,30,30,30,15,30,,STOP_FIRST,SIMULTANEOUS_SAME_CHECKPOINT,TARGET_FIRST,8.148,0.396,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617204012_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 20:40:12,BUY,SELL,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4375.2,5.1,Y,30,0.0,0.1,0.0,0.236,0.0,0.38,6.732,0.38,7.472,0.38,30,30,30,10,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,7.472,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617204500_BUY_BREAKOUT,MAC,2026.06.17 20:45:00,BUY,SELL,BREAKOUT,BAD-LOCATION BLOCK,A,4376.84,5.37,Y,30,0.108,0.0,0.108,0.104,0.108,0.24,6.676,0.24,7.216,0.24,30,30,30,15,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,7.216,0.24,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617210000_BUY_SQUEEZE_RELEASE,MAC,2026.06.17 21:00:00,BUY,SELL,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4379.81,5.82,Y,5,4.368,0.0,6.212,0.0,6.364,0.0,6.42,0.0,6.86,0.0,5,5,5,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,6.86,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617211012_SELL_BREAKOUT,MAC,2026.06.17 21:10:12,SELL,BUY,BREAKOUT,B-GRADE QUALITY BLOCK,B,4287.39,12.36,Y,30,0.0,0.004,0.624,0.032,0.624,0.032,1.068,0.24,1.068,0.568,10,10,10,30,60,60,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.068,0.568,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617212000_BUY_TREND_PULLBACK,MAC,2026.06.17 21:20:00,BUY,SELL,TREND_PULLBACK,B-GRADE QUALITY BLOCK,B,4306.08,15.05,Y,60,0.524,0.0,0.524,0.0,0.692,0.0,0.692,0.38,1.744,0.38,5,5,5,30,30,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.744,0.38,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260617214512_BUY_TREND_PULLBACK,MAC,2026.06.17 21:45:12,BUY,SELL,TREND_PULLBACK,SMART-GUARD,A,4318.93,22.6,Y,60,0.04,0.0,0.196,0.0,0.836,0.0,0.976,0.0,1.728,0.0,15,15,15,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.728,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618023210_SELL_TREND_PULLBACK,MAC,2026.06.18 02:32:10,SELL,BUY,TREND_PULLBACK,FAILED-IMPULSE BLOCK,A,4280.71,5.44,Y,60,0.0,0.48,0.0,0.48,0.0,0.56,0.824,0.56,1.92,0.56,30,30,30,5,5,15,STOP_FIRST,STOP_FIRST,STOP_FIRST,1.92,0.56,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618024500_SELL_TREND_PULLBACK,MAC,2026.06.18 02:45:00,SELL,BUY,TREND_PULLBACK,SMART-GUARD,A,4276.27,5.98,Y,30,0.0,0.212,0.0,0.212,0.104,0.212,1.46,0.212,2.324,0.212,30,30,30,5,,,STOP_FIRST,TARGET_FIRST,TARGET_FIRST,2.324,0.212,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618141548_SELL_SQUEEZE_RELEASE,MAC,2026.06.18 14:15:48,SELL,BUY,SQUEEZE_RELEASE,BAD-LOCATION BLOCK,A,4247.6,5.73,Y,60,0.02,0.172,0.116,0.172,0.116,0.172,0.116,0.428,1.044,0.428,60,60,60,30,30,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.044,0.428,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618142500_SELL_SQUEEZE_RELEASE,MAC,2026.06.18 14:25:00,SELL,BUY,SQUEEZE_RELEASE,A+ EVIDENCE DEMOTION,A,4247.84,5.52,Y,60,0.1,0.0,0.1,0.0,0.1,0.352,0.1,0.464,1.188,0.464,60,60,60,15,15,,STOP_FIRST,STOP_FIRST,TARGET_FIRST,1.188,0.464,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
MAC_20260618145000_SELL_SQUEEZE_RELEASE,MAC,2026.06.18 14:50:00,SELL,BUY,SQUEEZE_RELEASE,BAD-RR TIMING BLOCK,A,4241.39,5.2,Y,30,0.072,0.0,0.072,0.0,0.152,0.0,1.628,0.0,1.756,0.0,30,30,30,,,,TARGET_FIRST,TARGET_FIRST,TARGET_FIRST,1.756,0.0,MIRRORED from original's own advATR/favATR at same real price path; does NOT include the extra spread cost of crossing to the opposite bid/ask side at entry (see report methodology note)
